SalesID,SalePrice
6256803,26706.244850774558
6256808,29153.273332801833
6256815,61656.60390448729
6256819,25283.55290827381
6256821,29094.52255295802
6256825,31403.46604260516
6256827,32923.83777132122
6256837,31260.141605795376
6256840,30819.678432971927
6256843,46683.41416651507
6256844,43785.24954339934
6256847,38622.73532630255
6256864,20761.857697516338
6256964,24439.99596382022
6256965,26501.46705096302
6256966,26836.239909700522
6256967,25214.58673261876
6256969,24933.314266067697
6256970,25088.65600974168
6256971,21303.3557558982
6256977,21544.23092736934
6256978,20472.317229287626
6256979,28127.988384404747
6256984,25005.145781134925
6256995,28859.387549941497
6256999,20654.742040096444
6257009,25154.377669257
6257010,25059.838136850794
6257013,22924.971146648688
6257016,21378.288697058448
6257022,29808.864613353697
6257031,33108.48625876965
6257034,33108.48625876965
6257037,28811.0018045319
6257040,30615.157224585488
6257041,31728.216043523425
6257042,43799.02945821693
6257055,39479.846687475656
6257064,34438.83875404022
6257065,46881.92624394806
6257067,47444.67191690789
6257069,67516.3456042713
6257074,39144.07421556554
6257077,45297.59707464828
6257078,39144.07421556554
6257082,65876.24144279452
6257083,65876.24144279452
6257087,30834.52838619641
6257090,25784.028383166697
6257092,25784.028383166697
6257094,75190.68473110255
6257095,75190.68473110255
6257096,30834.52838619641
6257097,70519.48639797904
6257103,45614.30628128419
6257105,53181.745479425204
6257106,53181.745479425204
6257107,25784.028383166697
6257111,53247.764660914494
6257117,50901.50888138548
6257125,34682.497613085456
6257141,20581.817742916657
6257258,25492.45168080721
6257263,20844.506139580655
6257276,25154.377669257
6257288,19196.60905721529
6257290,12513.347450549316
6257296,78829.87609164348
6257299,80622.30520356265
6257316,40759.631859522226
6257317,48925.550408447896
6257319,71029.0356398517
6257321,38791.46260180223
6257322,54208.21280832466
6257335,39328.84978884731
6257408,11985.404064177785
6257410,13834.1836585958
6257414,19783.6591192352
6257423,6975.25744766187
6257451,11992.25509436184
6257452,6971.484345838374
6257454,7111.904960218618
6257460,9099.321766936715
6257461,7924.068142934248
6257474,55244.02468906237
6257475,55099.97240900295
6257477,55207.33544664721
6257479,53867.72944542253
6257481,7154.68507989245
6257488,7346.45321292536
6257494,8062.74286793426
6257496,7294.832194539382
6257504,55355.698488596354
6257508,8129.6901015107
6257509,8107.979752750701
6257515,9911.874096882893
6257527,9497.565472100181
6257528,9611.549920473148
6257533,11346.872553683357
6257536,8224.140764629363
6257537,10613.907362877602
6257538,9153.655244212669
6257540,9568.99767978147
6257541,11374.095661219415
6257554,9555.885488478838
6257556,9074.917179499604
6257561,11258.921210111212
6257572,8473.545361439554
6257573,8511.848594658524
6257574,8632.26157313413
6257577,59802.05776626619
6257582,10041.322672808406
6257583,8915.323460855752
6257587,10234.039570494331
6257594,11980.848748473734
6257598,9457.49513223296
6257602,11747.643585679753
6257613,9059.535099507088
6257614,9219.461342753935
6257618,8921.080267251604
6257622,9596.118500245932
6257625,10066.992306893586
6257634,8839.339985409439
6257638,10741.021633453516
6257649,10056.252111408765
6257652,9900.460938928074
6257667,9817.250807215743
6257676,10403.864344727715
6257678,11120.14970943406
6257679,9913.624452112275
6257686,11199.487043998979
6257698,10969.473508454117
6257703,10023.325753780737
6257704,9355.560248908074
6257708,11260.36685332802
6257709,11084.900119487622
6257710,11458.056166181814
6257711,11382.264447253796
6257722,11577.144153482603
6257725,11215.154789243765
6257731,53886.37969462797
6257733,11332.19429772122
6257743,9208.857528790882
6257748,9681.572356731807
6257752,11133.202088841077
6257753,11443.84811481732
6257819,18880.97547789495
6257821,22267.00761723148
6257822,25723.002251697737
6257825,12638.826088284959
6257828,28795.592713727627
6257831,37798.47690726437
6257838,27978.375846979146
6257839,19868.875650969196
6257840,29382.457155085616
6257853,26547.46536904676
6257855,26437.241791553864
6257857,20353.21860543466
6257898,31218.891180988285
6257906,20665.2172277239
6257907,34003.815821267555
6257912,28460.0565632011
6257913,37272.63751548806
6257917,35929.313234821304
6257926,25301.849472626614
6257936,27564.44565003601
6257942,25492.019928430087
6257948,15049.495400346359
6257954,28933.035665362397
6257967,40316.55550005704
6257979,52017.63121320854
6257986,56337.6502491119
6257992,51731.14677768556
6257993,52054.71824033596
6257994,51731.14677768556
6257996,51992.750106081425
6257997,53860.95291550926
6258011,43693.835376811316
6258015,44265.20106259936
6258026,63966.52168057025
6258044,57001.70653364994
6258061,47545.858923267166
6258063,58656.82477412362
6258064,54148.187419387155
6258067,27006.90413377878
6258070,43114.37394503351
6258076,16310.060800899455
6258090,13871.521315744141
6258095,12064.07921389461
6258097,12946.141567048759
6258099,12216.251434075008
6258110,11484.007428786728
6258113,12954.86696372971
6258116,11958.233975023033
6258118,13387.29732494289
6258120,13374.974586590824
6258125,13421.779209000862
6258127,12004.484665675183
6258128,14286.241618975124
6258133,11905.026871931275
6258136,13483.986730763869
6258163,10407.053341127263
6258168,14460.100064677537
6258174,13762.382131835262
6258177,16198.653144583881
6258178,13304.057718956114
6258180,14377.60577473766
6258182,14416.64981611355
6258187,15292.75176993504
6258200,14396.992577056311
6258201,14416.64981611355
6258214,14403.388558679395
6258219,14852.993946013607
6258224,16048.435819111088
6258226,17539.502672496797
6258229,15458.746719196728
6258232,18034.642857733623
6258234,17795.37828622466
6258237,18372.861864706472
6258249,17806.38388985702
6258250,18545.93833961018
6258252,17925.025835424858
6258255,18337.341579760745
6258269,17934.089980739005
6258270,18459.37228633389
6258272,18636.451129574925
6258273,17925.025835424858
6258274,18462.596811773263
6258277,17925.025835424858
6258279,18998.321138272044
6258285,19009.05428038835
6258289,16627.280506553758
6258291,17264.795572229625
6258305,17268.416212108245
6258310,17385.478408366045
6258312,17925.025835424858
6258313,17823.973277660618
6258315,17925.025835424858
6258317,17925.025835424858
6258318,17823.973277660618
6258319,17925.025835424858
6258321,17823.973277660618
6258322,17823.973277660618
6258326,19051.9153481126
6258327,18987.168129694004
6258330,20347.680207357887
6258334,18654.965111016463
6258336,18963.53594578596
6258338,19106.89824490015
6258364,17324.4418211631
6258365,18391.555560008295
6258366,17096.848999789945
6258368,16900.164478656206
6258370,16955.73336671501
6258376,17945.55842965989
6258385,17688.03697884835
6258386,17865.391603916312
6258388,17865.391603916312
6258389,17844.505871895653
6258393,17844.505871895653
6258412,19121.860718654007
6258420,18232.429686993062
6258425,19457.44392572653
6258429,19334.630677299396
6258444,19120.076496931335
6258449,20137.32927470178
6258451,19165.315621294274
6258471,18198.12078363764
6258478,15560.238185825518
6258479,15967.632851089811
6258487,16008.610319734238
6258495,34342.18886866571
6258496,23103.797618153974
6258500,28039.53694264752
6258503,36077.51890838508
6258504,36077.51890838508
6258506,18266.911571051034
6258508,19121.860718654007
6258517,20511.42907679631
6258523,19334.630677299396
6258528,19165.315621294274
6258531,19245.86066689062
6258533,19222.228482982573
6258539,19165.315621294274
6258541,19165.315621294274
6258542,20755.44609951752
6258545,20212.425130545358
6258564,19391.834431108913
6258565,19391.834431108913
6258566,19174.563074096193
6258567,19391.834431108913
6258568,19391.834431108913
6258569,20692.622970946664
6258578,23902.298066188014
6258579,23902.298066188014
6258585,23879.413707899243
6258586,15925.98735568428
6258587,26230.19751683832
6258588,23902.298066188014
6258590,23943.39137364275
6258596,23906.545004963526
6258599,23906.545004963526
6258601,23947.63831241826
6258602,23906.545004963526
6258604,23947.63831241826
6258612,19357.04923862283
6258615,19357.04923862283
6258622,23864.38473760794
6258624,23886.125849940727
6258625,23864.38473760794
6258627,25885.355945513653
6258631,27938.90061593483
6258635,23868.63167638345
6258636,23845.74731809468
6258638,28601.36468639102
6258639,23868.63167638345
6258640,27552.81060322719
6258641,28442.415131055062
6258642,23868.63167638345
6258662,20617.79507703282
6258692,21315.10877551329
6258695,42204.66654831698
6258696,27663.175819372114
6258699,22323.487114227166
6258707,19307.479592399235
6258718,19174.563074096193
6258721,23906.545004963526
6258722,23902.298066188014
6258724,23878.06711380706
6258725,23878.06711380706
6258728,23919.160421261797
6258730,25699.857485783756
6258732,19664.350510234282
6258733,23919.160421261797
6258737,23919.160421261797
6258738,23919.160421261797
6258739,23919.160421261797
6258740,23919.160421261797
6258741,23919.160421261797
6258745,23947.63831241826
6258749,25699.857485783756
6258751,25699.857485783756
6258754,25849.702587181087
6258756,25699.857485783756
6258760,25739.815898629407
6258761,25699.857485783756
6258765,25699.857485783756
6258768,25699.857485783756
6258771,23626.672332975384
6258773,27952.199940326125
6258774,27850.11423798499
6258775,23906.545004963526
6258782,25841.863669922182
6258784,25725.662333824755
6258787,27558.976740268856
6258788,28949.230223454117
6258789,25758.07209668278
6258799,25758.07209668278
6258811,18666.916171555633
6258880,10769.906508199267
6258887,25272.68957431902
6258893,30622.745358869546
6258900,28837.760320220987
6258906,25699.857485783756
6258908,25739.815898629407
6258910,25803.460536999177
6258917,25699.857485783756
6258939,25725.662333824755
6258941,27766.056136680352
6258948,25724.72183922078
6258953,25713.639326487333
6258956,19611.294954678728
6258957,27216.59184886136
6258964,25713.639326487333
6258966,25713.639326487333
6258967,25713.639326487333
6258968,25699.857485783756
6258969,25724.72183922078
6258972,25699.857485783756
6258977,25713.639326487333
6258980,27201.95276083564
6258982,25699.857485783756
6258985,25863.48442788467
6258989,27216.59184886136
6258990,27201.95276083564
6258992,27201.95276083564
6258993,27201.95276083564
6258994,27201.95276083564
6258997,27216.59184886136
6259009,27198.448296549926
6259010,15466.899968923795
6259014,39360.98804098503
6259015,28031.627269402477
6259017,27702.50117981618
6259024,27702.50117981618
6259027,27702.50117981618
6259030,27699.697387013537
6259035,27702.50117981618
6259036,28248.86832201363
6259039,28462.61987781115
6259046,29568.768431472505
6259047,28425.449548140816
6259054,27216.59184886136
6259063,27201.95276083564
6259064,27201.95276083564
6259070,23421.733226155415
6259071,23362.14989282208
6259076,27198.448296549926
6259079,27201.95276083564
6259080,27201.95276083564
6259082,27201.95276083564
6259084,27198.448296549926
6259086,27201.95276083564
6259089,27201.95276083564
6259090,27216.59184886136
6259092,28260.639420007938
6259094,27201.95276083564
6259098,27201.95276083564
6259104,27201.95276083564
6259106,27198.448296549926
6259108,27201.95276083564
6259112,27198.448296549926
6259122,27216.59184886136
6259126,27198.448296549926
6259128,27198.448296549926
6259130,27198.448296549926
6259133,27216.59184886136
6259136,27216.59184886136
6259146,28341.041506191537
6259151,28341.041506191537
6259159,28285.446981711768
6259165,28296.734341314044
6259166,28569.963304279678
6259172,28683.12566453356
6259174,28425.449548140816
6259176,27766.056136680352
6259178,28551.424921487207
6259184,29184.036527433484
6259193,18516.101159957623
6259219,25353.079857423607
6259220,9407.520642341047
6259230,59425.53111181328
6259238,12730.931500648998
6259240,27516.887904525134
6259247,28826.207846351597
6259248,28306.423026122156
6259251,28285.446981711768
6259252,28322.897953880103
6259253,28296.734341314044
6259259,28322.897953880103
6259260,28322.897953880103
6259261,28322.897953880103
6259262,28322.897953880103
6259264,28322.897953880103
6259265,28322.897953880103
6259268,28267.303429400334
6259269,28322.897953880103
6259270,28267.303429400334
6259274,28267.303429400334
6259276,28824.28773877188
6259281,28322.897953880103
6259286,19687.843625239748
6259287,28267.303429400334
6259292,28885.003425772175
6259293,30751.296362663164
6259296,32201.2322957367
6259312,32210.43446945522
6259324,51745.81746031746
6259328,26321.543255763845
6259341,18546.024727271
6259349,12474.479042302262
6259352,12994.59441115072
6259356,13056.672027454419
6259373,9282.449608729617
6259377,9282.449608729617
6259391,9620.713539052935
6259392,59365.90512814908
6259401,29592.94142060276
6259402,30155.521861503323
6259403,30155.521861503323
6259405,105519.67852062342
6259408,30875.269702017245
6259413,29544.850564439665
6259420,30752.233862663164
6259421,30924.801504202824
6259424,32059.316960887754
6259425,30960.499225784537
6259437,32133.6518200567
6259443,23464.64989282208
6259447,76845.2402976242
6259448,71456.19182337524
6259449,67027.94720901416
6259454,68136.4562779272
6259455,75196.79767714955
6259456,73786.22994473706
6259487,18636.655398094725
6259488,18797.979334518757
6259507,13904.395039308243
6259510,13889.188035213745
6259511,13889.188035213745
6259516,9620.713539052935
6259517,15892.857478753758
6259519,9282.449608729617
6259535,9512.403103358154
6259536,34311.46903187032
6259537,9160.686959056124
6259540,9374.962481105731
6259560,28640.778627599477
6259561,32110.233585681002
6259564,30909.169219847416
6259581,70170.0
6259629,12066.742765156874
6259641,14441.097942788885
6259644,9791.109385025566
6259652,19364.131454564224
6259654,78713.51754385965
6259676,14766.920295315305
6259732,28155.683900846503
6259739,45746.75921652993
6259743,40626.546454855896
6259745,38234.984632306034
6259823,30885.979147689563
6259826,34367.7396196288
6259827,30815.7843685463
6259830,32296.324993701608
6259846,28831.561907547628
6259848,29289.857961855178
6259849,26826.432787492493
6259850,26789.100189213543
6259860,26156.199205673613
6259882,29539.30289849459
6259884,21920.09687799235
6259892,18188.449474087298
6259894,21910.335504825296
6259897,27204.644801914976
6259898,23137.788029154934
6259917,21120.302071727652
6259938,15249.037922980158
6259946,15521.963612057745
6259947,16205.123100056893
6259948,15513.658043508893
6259952,16093.181673381761
6259954,16158.350372784165
6259956,16016.858825657991
6259957,16470.94515855843
6259959,21826.969865683037
6259960,15864.182784727695
6259971,15295.725146114903
6259978,16047.72113927258
6259980,16339.387805939246
6259982,15454.404131280293
6259983,15454.404131280293
6259984,29258.97995853274
6259995,31625.10780820111
6260084,14465.383645415825
6260087,12673.194379327962
6260093,12343.276720597807
6260175,51430.93554809205
6260194,54967.38628898956
6260195,54026.36650173406
6260484,99686.06440027455
6260518,37916.98728808628
6260525,26064.42062378748
6260527,25921.042710922182
6260532,26843.811582272905
6260533,24077.770006018603
6260546,36530.8632452204
6260551,37575.25662469575
6260553,28141.0644266375
6260555,25131.091370082046
6260695,17543.908298183727
6260699,26827.72562850635
6260703,18398.71721423164
6260704,20730.727276958187
6260705,21115.91632024139
6260706,22346.583641504076
6260709,26207.30941111119
6260732,81201.46482256688
6260733,82047.29213536844
6260739,89277.53208904222
6260742,64612.357804054984
6260744,72805.64781959988
6260747,81201.46482256688
6260755,44240.247741969404
6260757,42312.69620327808
6260758,38339.12808288467
6260760,50149.37272847232
6260763,52024.444012236316
6260767,47701.164404636605
6260780,36517.36708092466
6260786,29772.8336313942
6260790,36477.60627605577
6260792,38422.92306132338
6260794,36412.31215840871
6260808,16134.325662565125
6260809,16268.723223702818
6260820,17607.68877875386
6260874,12825.94211202972
6260877,12914.428876713897
6260879,15961.33726827838
6260887,19069.101684592493
6260906,63397.74563846738
6260921,71199.69028315638
6260925,38339.12808288467
6260947,27647.486711576825
6260951,18991.580132125855
6260955,20280.579541245235
6260960,18289.336705017267
6260965,17280.177722735036
6260970,21920.41676939191
6260976,20152.383549168517
6260980,20373.578328297885
6260981,20014.949645792876
6260984,19425.698948895373
6260998,21091.05411071795
6260999,17047.643000512813
6261005,22115.67266083226
6261012,21900.72926939191
6261013,22087.805549861096
6261014,22254.633388688937
6261016,23910.443302555606
6261021,22065.41969868873
6261023,25062.644230437072
6261026,21963.865355714912
6261041,16590.01835364393
6261042,15790.44803215259
6261057,19060.657405194957
6261063,20121.021902630044
6261065,20197.950922293818
6261069,18775.647176815983
6261071,25629.025530077844
6261073,21895.865560924187
6261090,51126.22441740799
6261091,51467.31629944593
6261101,51193.34861037088
6261102,38074.366306945245
6261131,29828.80088009743
6261133,31765.938917743497
6261298,43476.85973847949
6261301,34593.490659063405
6261302,33950.69077765959
6261310,34593.490659063405
6261313,34593.490659063405
6261317,43476.85973847949
6261321,60436.5216995648
6261323,45999.455848514306
6261326,58317.02467561677
6261327,46125.51057783314
6261356,10550.692167594245
6261462,26313.981241472426
6261463,11299.190974126563
6261467,11207.7266685999
6261477,24159.73651520619
6261495,15074.230149527511
6261497,14960.448288461548
6261560,11070.764473039419
6261561,10630.154889772706
6261566,16728.170604649324
6261567,16754.321398300115
6261575,11055.383005242431
6261580,14267.239885836734
6261584,16100.37862362687
6261595,16100.37862362687
6261597,16100.37862362687
6261599,16100.37862362687
6261608,10653.608386407264
6261641,27942.062807833743
6261650,21636.750809394907
6261655,22853.16657150394
6261658,13969.161588114705
6261660,22237.641663193124
6261789,34252.2609943976
6261800,78174.44309596719
6261802,58053.8045225635
6261823,48403.92436712625
6261845,16372.828836470559
6261855,43328.96730392197
6261856,44105.071120938286
6261904,13861.214866367947
6261952,34741.23145965869
6261964,37192.37887016623
6261968,37353.227602923944
6261975,45973.94504773475
6261988,44208.03682076415
6261990,48066.192940218716
6261999,53531.20084516022
6262032,61728.348453107654
6262035,71704.65900923366
6262038,69036.05230898106
6262042,71702.62329419877
6262046,62634.56825680849
6262048,74059.13166582123
6262082,72771.2666595558
6262095,72742.91105736028
6262096,62172.23649018686
6262114,74143.11882705116
6262123,25187.134161256337
6262129,28103.546470934114
6262136,31758.752843887443
6262153,21148.868245776328
6262188,19491.571751506322
6262190,20915.62079364853
6262193,20272.60710098553
6262226,16240.48044065836
6262228,16245.316291947867
6262236,37662.0232281978
6262240,36056.82517386578
6262242,37662.0232281978
6262246,37662.0232281978
6262265,57322.01097254853
6262267,78104.56696526628
6262271,83528.78331731888
6262276,82618.3667007772
6262314,69327.59218525121
6262319,18069.60396141594
6262323,18069.60396141594
6262332,18069.60396141594
6262343,70927.36928321006
6262348,87568.80947585455
6262355,85329.7896915187
6262367,88866.00904837881
6262375,92215.47141063461
6262382,97908.33805832786
6262393,92927.37571319572
6262396,86981.63810253935
6262399,95024.39528892783
6262401,100639.37036912078
6262410,86428.81676211675
6262430,106306.37728558922
6262436,108609.03001360795
6262516,50650.59647065388
6262517,59657.29340790248
6262571,29854.62793923603
6262588,34070.755171598976
6262612,15691.673405986472
6262617,15211.734252560478
6262618,15042.699178076122
6262620,30825.403464544033
6262646,27818.04538478835
6262648,36343.90261936062
6262661,36167.38714087055
6262676,45515.17470511865
6262688,22994.496877894788
6262783,17926.128303430745
6262812,27969.57320854065
6262825,32761.98887429476
6262833,28669.38489075347
6262836,31846.231159321826
6262840,30817.843928446615
6262841,32408.421512587192
6262842,34759.19854470243
6262891,23275.10449342293
6262897,28182.13452133926
6262898,27189.610327456412
6262907,28328.65422512077
6262913,28247.44547960109
6262938,26748.635681712956
6262947,38258.3200705359
6262953,39382.44168461309
6262955,28548.87123970336
6262972,27959.547704837554
6262976,31056.532009617873
6263001,25192.436712108472
6263012,25223.438143942472
6263039,60920.24152901502
6263044,55039.88566730059
6263050,62520.197494096625
6263054,62520.197494096625
6263062,59788.98629633724
6263070,63636.61132587079
6263076,58205.898468818385
6263081,58205.898468818385
6263122,42872.04419016672
6263133,44105.071120938286
6263134,37965.922797840845
6263135,44105.071120938286
6263144,36996.28656454814
6263145,36996.28656454814
6263151,43840.95256878785
6263156,31304.289469255986
6263160,30878.266952226226
6263173,16567.99577746291
6263174,31135.260389556577
6263231,72305.01147428619
6263232,72891.81422537004
6263234,74921.31401139613
6263311,92204.77318743496
6263314,73047.28183836177
6263320,72520.7452163066
6263323,73119.31985664395
6263345,21938.618800393724
6263388,45905.88877149256
6263396,46809.31044475917
6263404,37758.39310998358
6263405,38438.21191445537
6263406,38877.43363845437
6263410,40193.369356934454
6263411,40480.87703871615
6263416,50299.40010050903
6263450,39734.609896706905
6263467,40048.77320356428
6263471,42243.54722395379
6263474,42590.49587438315
6263475,76390.26361172473
6263478,75270.90924590702
6263486,56607.78288878259
6263487,59178.44090832973
6263496,21117.70758283385
6263503,24854.126471717995
6263534,37034.352380248754
6263537,37463.49139707981
6263544,42048.379644113396
6263612,25891.419086468577
6263615,9938.841140220622
6263616,23756.728352849917
6263618,10013.591416425823
6263620,10299.129908028986
6263623,9972.052111632041
6263628,24115.200863251743
6263633,9846.966396074902
6263634,9890.45983273174
6263635,24494.01951132291
6263640,24696.140477432218
6263650,9797.818437936905
6263667,26319.628999298722
6263671,22124.22240423807
6263675,45508.775841931136
6263676,55452.28076686806
6263698,16781.385779406603
6263707,15019.447553560058
6263781,33103.07173153558
6263796,20550.380961133054
6263799,18215.78445116224
6263815,16706.863759690692
6263821,17125.85912837037
6263824,17117.424153804237
6263825,16963.037818485976
6263826,17644.645373721214
6263828,17227.87264644849
6263835,17197.88151014689
6263836,13494.459104074005
6263839,24860.40973126398
6263840,49627.09667816882
6263941,14222.315909788927
6263948,14800.521181175445
6263949,14712.512215107288
6263951,14328.974390650134
6263953,14508.298684918265
6263987,54866.386836253536
6263998,11351.281698793653
6264008,11633.978924950501
6264010,11364.103092742453
6264012,24274.734403476403
6264023,30622.07199431637
6264026,61818.67941058459
6264031,59792.932335126075
6264032,55402.30484612948
6264057,38279.890323419015
6264064,40402.522835517506
6264068,38211.933625745456
6264101,51876.515292094446
6264103,51630.36882413403
6264106,55359.18913450196
6264128,13827.247162511865
6264137,52890.62026986246
6264157,51964.18103565401
6264166,45243.226529331754
6264168,52433.91571855586
6264179,45757.04802322221
6264182,41663.83475172191
6264192,39717.24115434706
6264193,38814.930885082635
6264202,39741.19562131148
6264217,41141.67038545921
6264220,42729.31260722632
6264264,15795.457934225788
6264285,18714.04403110936
6264287,23150.2938441281
6264288,32027.8831125026
6264313,26463.106887976293
6264322,19760.98668995063
6264326,26438.577557283956
6264329,26419.77542988444
6264337,19703.27492752417
6264339,33864.63363864786
6264340,24632.52389685742
6264346,7967.656413982814
6264348,13141.837585445275
6264350,9082.675632171064
6264359,7854.1725729079735
6264378,59523.36595268987
6264382,67013.01692029777
6264387,62520.197494096625
6264388,62520.197494096625
6264393,35596.85967605098
6264398,34824.04928862464
6264416,41984.45802795178
6264492,48310.436434855816
6264502,51432.04572350528
6264506,49950.214065253975
6264509,50070.69096222218
6264510,39520.12069324372
6264511,39520.12069324372
6264516,50059.834903339295
6264520,51603.72985163614
6264521,49566.70042082937
6264524,17622.380616194554
6264574,32553.45611161188
6264578,30686.953484594906
6264586,31179.677532758833
6264588,31414.901610604054
6264589,32843.23616122873
6264591,30930.94558808478
6264606,77822.92710182242
6264610,78583.41490050816
6264612,77406.06931729204
6264615,86437.69282154659
6264620,77480.84869896894
6264623,81971.73921250671
6264631,88923.69104393346
6264639,85672.66487399423
6264646,91546.46912626814
6264649,96758.6707275811
6264650,97620.1776854052
6264657,102789.05775559084
6264675,55393.23425431915
6264676,61728.59533403379
6264680,37088.588818322074
6264681,36809.97770721096
6264682,41169.564981907366
6264685,44697.12494389521
6264687,44697.12494389521
6264693,44927.89007769905
6264702,46116.94473277688
6264706,46116.94473277688
6264714,36079.74510923177
6264717,8018.8156370523175
6264720,8199.799582677342
6264722,8175.79405436866
6264726,13811.255994919797
6264727,8641.794238418794
6264729,8018.8156370523175
6264730,8661.92339828965
6264731,7800.256672896454
6264738,9057.568614726015
6264744,17681.292901016554
6264746,18268.158319727103
6264748,18315.016434785317
6264749,21907.80332420359
6264750,19141.96362834882
6264751,26988.96423988473
6264752,19911.69535794096
6264757,86490.64638329309
6264762,16838.359347154586
6264763,19409.093562132384
6264772,17995.894711280187
6264773,19464.89420497053
6264777,20459.057548249675
6264786,20528.58969947064
6264791,19925.415786629394
6264796,20121.02292242076
6264797,20673.48673015263
6264799,20284.054746429898
6264815,16883.118945158334
6264825,17730.383798581774
6264826,20760.53444656108
6264829,19806.58520989383
6264830,20413.73295659746
6264836,21342.098374589186
6264843,24472.922340034373
6264845,20632.538548826877
6264880,32984.48961861839
6264881,28538.26903814074
6264888,29669.73143012235
6264894,41953.70217337432
6264906,35668.955071191915
6264922,32984.48961861839
6264942,14726.808549122708
6264946,14631.591479360977
6264950,14504.973213997602
6264981,52535.71682888898
6264993,47006.36212774896
6264994,53249.87987656209
6265003,48634.92788046309
6265013,46836.29824715278
6265018,40023.37519116559
6265037,16523.547451318464
6265050,17316.71746661472
6265072,22616.699814731925
6265086,29117.747652147445
6265092,29164.67657760343
6265106,89216.76447882435
6265111,113087.81977600943
6265115,101838.96798462974
6265147,53138.24753207687
6265150,55359.18913450196
6265172,16215.728490273326
6265174,17682.191429829414
6265177,18620.97844178403
6265180,17011.38580409012
6265181,17518.443167105852
6265184,16055.020176147753
6265185,16405.48127595622
6265200,27797.63174875927
6265218,12951.06578776937
6265219,13003.399294422015
6265275,31255.832029360197
6265278,43528.211071109756
6265280,30524.05812505441
6265281,32337.26975298548
6265292,16603.794809492556
6265299,62520.197494096625
6265305,60920.24152901502
6265313,55265.966636041274
6265323,25384.167390231414
6265324,8071.875743460971
6265325,8177.170416097218
6265329,13252.068087474177
6265336,9071.956897332862
6265344,8557.116152305707
6265345,9286.34285800468
6265351,32806.14480070955
6265354,8563.530158849302
6265364,15821.135790057246
6265366,15602.86167176453
6265371,17619.928083226958
6265465,28553.724993208492
6265467,17430.684679844137
6265472,14525.1650372559
6265473,13583.494216582598
6265494,70368.8874028849
6265496,64036.57872771196
6265515,57044.00470306499
6265519,65225.46688977207
6265521,57373.54826261947
6265529,55162.4885710213
6265531,56424.63658404001
6265544,56169.484033389585
6265546,66820.10216590489
6265554,60556.422687061786
6265561,57566.7491760412
6265562,56837.81008491506
6265567,73176.7303294172
6265570,68014.03328756797
6265572,67958.92837357913
6265577,68202.0498399478
6265582,74987.56442882075
6265586,80877.33130633394
6265647,36056.82517386578
6265655,37662.0232281978
6265658,36224.5941507209
6265668,27060.004739003438
6265671,38458.82077493944
6265673,17589.95639621541
6265675,17529.536184997054
6265683,19138.74844895504
6265685,17583.181644727112
6265686,15635.997281427131
6265687,17457.64483184126
6265699,18327.034767957026
6265703,15698.053571981118
6265708,23244.591533684237
6265716,22309.420436013235
6265719,22775.42052598175
6265720,17542.971350927026
6265721,17774.210280363503
6265726,21270.241165875173
6265735,15986.96461494504
6265740,40608.45151753517
6265754,29148.04387494171
6265759,36976.89873321499
6265760,38610.39540152646
6265770,40008.88061224654
6265781,29710.416538430178
6265790,60153.517796276516
6265800,9101.232775028206
6265802,9070.806608885207
6265803,8217.271067728021
6265812,13423.22042036167
6265815,8272.391759888524
6265818,17306.827085913115
6265821,8610.712404260028
6265832,9005.101410597565
6265834,9127.177309137742
6265849,22170.60637924616
6265872,78332.99919244277
6265914,18585.967681795726
6265916,18129.138481364946
6265919,19245.002606143324
6265990,62170.58710403797
6266000,16734.415216067526
6266003,15664.537449919995
6266005,14083.398100277
6266008,16619.682290402397
6266009,17288.137479066678
6266012,44386.68049050741
6266013,34174.63390155132
6266014,34595.36562805497
6266022,34538.67003745949
6266023,44386.68049050741
6266032,34452.81786837468
6266035,33810.20470046875
6266051,19614.91827110021
6266058,17702.015482688905
6266061,19691.723451673908
6266064,24668.597030207926
6266077,17112.58218804167
6266081,19701.199695262505
6266082,21267.100431672614
6266085,20068.620597032885
6266086,21810.528709942762
6266088,19806.72559500735
6266094,20410.0541277242
6266095,24208.106696284493
6266181,21934.14650109809
6266191,34049.890929751404
6266195,37350.22777451147
6266196,37454.05674156865
6266203,37977.40999160874
6266205,38606.03199219329
6266207,37416.14990199288
6266208,35275.36734349613
6266213,38376.58630767293
6266214,44708.32014087806
6266219,38774.27400758879
6266220,44708.32014087806
6266231,51732.160593461944
6266234,52527.20545253247
6266235,50786.10962559665
6266238,52627.857727279224
6266241,52627.857727279224
6266245,38606.03199219329
6266254,58851.17352500232
6266259,61792.42387724855
6266260,61916.35356209414
6266262,65413.6334311931
6266267,61916.35356209414
6266272,36673.03112952469
6266276,36265.98600227446
6266312,20470.842684594867
6266321,20908.10155811294
6266323,20956.853352371316
6266332,26623.293897507134
6266334,27318.994236180748
6266350,33120.31478617474
6266351,36728.806387865916
6266352,35177.16112784491
6266399,29507.10802937748
6266402,43061.53672408775
6266417,40052.62608607427
6266436,44813.83205986188
6266439,43573.40126207634
6266440,44813.83205986188
6266447,46749.482619251
6266459,36141.720869095036
6266460,32839.68685826657
6266462,44609.56642020487
6266514,34593.490659063405
6266524,47675.0358115725
6266535,14296.435932528264
6266543,21554.96575621146
6266583,31916.534269605112
6266720,38258.3200705359
6266759,21303.3557558982
6266774,17868.01247937823
6266775,18997.52153312685
